x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009
0.004963157,-7.85E-05,0.003500977,5.70E-05,0.004165251,0.000731834,0.005004287,0.000217273,0.001370233,0.0004519,0.003344626,9.61E-06,0.004333121,0.000421404,0.004253719,0.000296409,0.004722137,0.00011087,0.005004287,0.000257522
0.005013157,-7.74E-05,0.003550977,5.66E-05,0.004215251,0.000730409,0.005054287,0.000216437,0.001420233,0.000463758,0.003394626,1.01E-05,0.004383121,0.000420672,0.004303719,0.000296101,0.004772137,0.000103486,0.005054287,0.000257013
0.005063157,-7.75E-05,0.003600977,5.69E-05,0.004265251,0.000726432,0.005104287,0.000215373,0.001470233,0.000477088,0.003444626,1.09E-05,0.004433121,0.000418744,0.004353719,0.000294738,0.004822137,9.71E-05,0.005104287,0.00025561
0.005113157,-7.84E-05,0.003650977,5.53E-05,0.004315251,0.000723631,0.005154287,0.000214332,0.001520233,0.000487999,0.003494626,1.07E-05,0.004483121,0.000415682,0.004403719,0.00029474,0.004872137,0.000100901,0.005154287,0.000254345
0.005163157,-7.72E-05,0.003700977,5.52E-05,0.004365251,0.000721507,0.005204287,0.000213397,0.001570233,0.000498329,0.003544626,9.25E-06,0.004533121,0.000413567,0.004453719,0.000292855,0.004922137,0.000107521,0.005204287,0.000253253
0.005213157,-7.70E-05,0.003750977,5.53E-05,0.004415251,0.000721002,0.005254287,0.000211784,0.001620233,0.000507576,0.003594626,9.24E-06,0.004583121,0.000413048,0.004503719,0.000293718,0.004972137,0.000109415,0.005254287,0.00025287
0.005263157,-7.86E-05,0.003800977,5.39E-05,0.004465251,0.000717571,0.005304287,0.000210275,0.001670233,0.000516739,0.003644626,9.74E-06,0.004633121,0.000412121,0.004553719,0.000293604,0.005022137,0.000105958,0.005304287,0.000252839
0.005313157,-7.83E-05,0.003850977,5.37E-05,0.004515251,0.000716278,0.005354287,0.00020857,0.001720233,0.000525817,0.003694626,9.16E-06,0.004683121,0.00041197,0.004603719,0.000293124,0.005072137,0.00010758,0.005354287,0.000253336
0.005363157,-7.83E-05,0.003900977,5.39E-05,0.004565251,0.000714104,0.005404287,0.0002099,0.001770233,0.000533646,0.003744626,9.38E-06,0.004733121,0.000410539,0.004653719,0.000292729,0.005122137,0.00010134,0.005404287,0.000252078
0.005413157,-7.81E-05,0.003950977,5.31E-05,0.004615251,0.000711529,0.005454287,0.000211012,0.001820233,0.000539948,0.003794626,8.72E-06,0.004783121,0.000409621,0.004703719,0.000291616,0.005172137,9.72E-05,0.005454287,0.000251717
0.005463157,-7.82E-05,0.004000977,5.24E-05,0.004665251,0.000708093,0.005504287,0.000209562,0.001870233,0.000547512,0.003844626,1.01E-05,0.004833121,0.000408151,0.004753719,0.000288758,0.005222137,9.59E-05,0.005504287,0.00025031
0.005513157,-7.98E-05,0.004050977,5.12E-05,0.004715251,0.000704424,0.005554287,0.000208674,0.001920233,0.000554984,0.003894626,1.22E-05,0.004883121,0.000406899,0.004803719,0.000288306,0.005272137,9.86E-05,0.005554287,0.000250331
0.005563157,-7.89E-05,0.004100977,5.08E-05,0.004765251,0.000700772,0.005604287,0.000207883,0.001970233,0.00056064,0.003944626,1.03E-05,0.004933121,0.000405971,0.004853719,0.000287846,0.005322137,0.000103318,0.005604287,0.000249157
0.005613157,-7.76E-05,0.004150977,5.05E-05,0.004815251,0.000700689,0.005654287,0.000208558,0.002020233,0.000567206,0.003994626,8.91E-06,0.004983121,0.000405453,0.004903719,0.000286483,0.005372137,0.000114462,0.005654287,0.000248064
0.005663157,-7.86E-05,0.004200977,5.05E-05,0.004865251,0.00069982,0.005704287,0.000207342,0.002070233,0.000571473,0.004044626,9.15E-06,0.005033121,0.000404304,0.004953719,0.00028603,0.005422137,0.0001031,0.005704287,0.000247467
0.005713157,-7.85E-05,0.004250977,5.03E-05,0.004915251,0.000696578,0.005754287,0.00020656,0.002120233,0.000576199,0.004094626,9.37E-06,0.005083121,0.00040371,0.005003719,0.000284801,0.005472137,0.00010757,0.005754287,0.000246137
0.005763157,-7.92E-05,0.004300977,4.99E-05,0.004965251,0.000693595,0.005804287,0.000205315,0.002170233,0.000582208,0.004144626,9.86E-06,0.005133121,0.000401615,0.005053719,0.000282775,0.005522137,0.000105277,0.005804287,0.000245711
0.005813157,-7.70E-05,0.004350977,4.98E-05,0.005015251,0.00069244,0.005854287,0.000203069,0.002220233,0.000585998,0.004194626,1.10E-05,0.005183121,0.000400447,0.005103719,0.000281381,0.005572137,0.000111956,0.005854287,0.000244544
0.005863157,-7.76E-05,0.004400977,5.03E-05,0.005065251,0.000690449,0.005904287,0.00020005,0.002270233,0.000589281,0.004244626,1.19E-05,0.005233121,0.000399296,0.005153719,0.00027896,0.005622137,0.000108813,0.005904287,0.000242897
0.005913157,-7.82E-05,0.004450977,5.06E-05,0.005115251,0.000688446,0.005954287,0.000199471,0.002320233,0.000593238,0.004294626,1.05E-05,0.005283121,0.000398497,0.005203719,0.000277664,0.005672137,0.000103267,0.005954287,0.000241467
0.005963157,-7.78E-05,0.004500977,5.11E-05,0.005165251,0.000687418,0.006004287,0.000200443,0.002370233,0.000597353,0.004344626,1.09E-05,0.005333121,0.000398229,0.005253719,0.000276545,0.005722137,0.00010727,0.006004287,0.000239904
0.006013157,-7.79E-05,0.004550977,5.10E-05,0.005215251,0.00068396,0.006054287,0.000199133,0.002420233,0.000602829,0.004394626,1.25E-05,0.005383121,0.000398046,0.005303719,0.000276443,0.005772137,0.000105385,0.006054287,0.000239119
0.006063157,-7.65E-05,0.004600977,5.17E-05,0.005265251,0.000681812,0.006104287,0.000197471,0.002470233,0.00060678,0.004444626,1.13E-05,0.005433121,0.000396313,0.005353719,0.000275003,0.005822137,0.000107323,0.006104287,0.000239388
0.006113157,-7.70E-05,0.004650977,5.07E-05,0.005315251,0.000680211,0.006154287,0.000198787,0.002520233,0.000610076,0.004494626,1.04E-05,0.005483121,0.000393703,0.005403719,0.00027417,0.005872137,0.000107698,0.006154287,0.000238486
0.006163157,-7.88E-05,0.004700977,4.98E-05,0.005365251,0.000678293,0.006204287,0.000197279,0.002570233,0.000613949,0.004544626,9.33E-06,0.005533121,0.000393055,0.005453719,0.000272183,0.005922137,1.00E-04,0.006204287,0.000237263
0.006213157,-7.90E-05,0.004750977,4.94E-05,0.005415251,0.000676825,0.006254287,0.00019675,0.002620233,0.000617016,0.004594626,9.83E-06,0.005583121,0.00039136,0.005503719,0.000271224,0.005972137,9.33E-05,0.006254287,0.000235318
0.006263157,-7.89E-05,0.004800977,4.95E-05,0.005465251,0.000673465,0.006304287,0.000195703,0.002670233,0.0006197,0.004644626,9.80E-06,0.005633121,0.000390026,0.005553719,0.000271812,0.006022137,8.65E-05,0.006304287,0.000234621
0.006313157,-7.75E-05,0.004850977,5.00E-05,0.005515251,0.00067001,0.006354287,0.0001945,0.002720233,0.000621548,0.004694626,1.03E-05,0.005683121,0.000389166,0.005603719,0.000270253,0.006072137,9.12E-05,0.006354287,0.000235109
0.006363157,-7.63E-05,0.004900977,4.93E-05,0.005565251,0.00066661,0.006404287,0.000193119,0.002770233,0.000622243,0.004744626,1.08E-05,0.005733121,0.000388045,0.005653719,0.000270229,0.006122137,0.000103021,0.006404287,0.000234468
0.006413157,-7.80E-05,0.004950977,4.86E-05,0.005615251,0.000663133,0.006454287,0.000193333,0.002820233,0.000623968,0.004794626,9.54E-06,0.005783121,0.000385926,0.005703719,0.000270714,0.006172137,0.000105063,0.006454287,0.000232679
0.006463157,-7.83E-05,0.005000977,4.76E-05,0.005665251,0.000660448,0.006504287,0.000193728,0.002870233,0.000626661,0.004844626,9.93E-06,0.005833121,0.000384721,0.005753719,0.000269834,0.006222137,0.000101638,0.006504287,0.000232846
0.006513157,-7.78E-05,0.005050977,4.74E-05,0.005715251,0.000655767,0.006554287,0.000192893,0.002920233,0.000629407,0.004894626,9.43E-06,0.005883121,0.00038492,0.005803719,0.000267914,0.006272137,9.29E-05,0.006554287,0.000233399
0.006563157,-7.69E-05,0.005100977,4.66E-05,0.005765251,0.000650806,0.006604287,0.000191317,0.002970233,0.000631967,0.004944626,9.42E-06,0.005933121,0.000382419,0.005853719,0.000265562,0.006322137,9.46E-05,0.006604287,0.000232176
0.006613157,-7.63E-05,0.005150977,4.57E-05,0.005815251,0.000647845,0.006654287,0.000191592,0.003020233,0.000632403,0.004994626,9.20E-06,0.005983121,0.000381326,0.005903719,0.000264497,0.006372137,0.000103985,0.006654287,0.000231222
0.006663157,-7.57E-05,0.005200977,4.51E-05,0.005865251,0.000643994,0.006704287,0.000191243,0.003070233,0.000633088,0.005044626,1.01E-05,0.006033121,0.000379137,0.005953719,0.00026343,0.006422137,0.000107425,0.006704287,0.000230122
0.006713157,-7.72E-05,0.005250977,4.51E-05,0.005915251,0.000642119,0.006754287,0.000188685,0.003120233,0.000633639,0.005094626,1.10E-05,0.006083121,0.000377692,0.006003719,0.000261781,0.006472137,9.60E-05,0.006754287,0.000229786
0.006763157,-7.72E-05,0.005300977,4.48E-05,0.005965251,0.000639454,0.006804287,0.000188768,0.003170233,0.000634086,0.005144626,1.03E-05,0.006133121,0.000376477,0.006053719,0.00026107,0.006522137,0.000101025,0.006804287,0.000228242
0.006813157,-7.55E-05,0.005350977,4.45E-05,0.006015251,0.000635513,0.006854287,0.000189468,0.003220233,0.000634592,0.005194626,1.03E-05,0.006183121,0.000375827,0.006103719,0.000260525,0.006572137,0.000109808,0.006854287,0.000226224
0.006863157,-7.49E-05,0.005400977,4.47E-05,0.006065251,0.000631605,0.006904287,0.000187164,0.003270233,0.00063683,0.005244626,1.32E-05,0.006233121,0.000373273,0.006153719,0.000258396,0.006622137,0.000109404,0.006904287,0.00022559
0.006913157,-7.53E-05,0.005450977,4.52E-05,0.006115251,0.000627239,0.006954287,0.000184533,0.003320233,0.000637497,0.005294626,1.33E-05,0.006283121,0.000371165,0.006203719,0.000256715,0.006672137,0.000105352,0.006954287,0.000224793
0.006963157,-7.55E-05,0.005500977,4.52E-05,0.006165251,0.000622849,0.007004287,0.000185268,0.003370233,0.000638429,0.005344626,1.23E-05,0.006333121,0.000367751,0.006253719,0.000254612,0.006722137,0.000100341,0.007004287,0.00022451
0.007013157,-7.53E-05,0.005550977,4.46E-05,0.006215251,0.000621616,0.007054287,0.000184231,0.003420233,0.000637958,0.005394626,1.21E-05,0.006383121,0.000366696,0.006303719,0.000254472,0.006772137,0.000107131,0.007054287,0.000222943
0.007063157,-7.48E-05,0.005600977,4.35E-05,0.006265251,0.000619247,0.007104287,0.000183493,0.003470233,0.000637087,0.005444626,1.28E-05,0.006433121,0.00036556,0.006353719,0.000254758,0.006822137,0.000101385,0.007104287,0.000222988
0.007113157,-7.57E-05,0.005650977,4.41E-05,0.006315251,0.000616303,0.007154287,0.000183613,0.003520233,0.000638685,0.005494626,1.40E-05,0.006483121,0.000364972,0.006403719,0.000254682,0.006872137,9.01E-05,0.007154287,0.000224034
0.007163157,-7.50E-05,0.005700977,4.35E-05,0.006365251,0.000614776,0.007204287,0.000182,0.003570233,0.000639151,0.005544626,1.24E-05,0.006533121,0.000364312,0.006453719,0.000255285,0.006922137,9.17E-05,0.007204287,0.000221744
0.007213157,-7.60E-05,0.005750977,4.41E-05,0.006415251,0.000611815,0.007254287,0.000180601,0.003620233,0.000639457,0.005594626,1.25E-05,0.006583121,0.000361567,0.006503719,0.000253857,0.006972137,9.74E-05,0.007254287,0.000220551
0.007263157,-7.54E-05,0.005800977,4.50E-05,0.006465251,0.000608671,0.007304287,0.000179366,0.003670233,0.000641593,0.005644626,1.23E-05,0.006633121,0.000359776,0.006553719,0.000253767,0.007022137,0.000102401,0.007304287,0.000220117
0.007313157,-7.42E-05,0.005850977,4.45E-05,0.006515251,0.000606718,0.007354287,0.000177526,0.003720233,0.0006424,0.005694626,1.25E-05,0.006683121,0.000358773,0.006603719,0.000252313,0.007072137,9.91E-05,0.007354287,0.000218855
0.007363157,-7.38E-05,0.005900977,4.44E-05,0.006565251,0.000603945,0.007404287,0.000177407,0.003770233,0.0006419,0.005744626,1.11E-05,0.006733121,0.000357928,0.006653719,0.000250807,0.007122137,0.000104397,0.007404287,0.000217203
0.007413157,-7.41E-05,0.005950977,4.45E-05,0.006615251,0.000600851,0.007454287,0.000177886,0.003820233,0.000641909,0.005794626,1.06E-05,0.006783121,0.000356898,0.006703719,0.000251431,0.007172137,0.000117176,0.007454287,0.000216182
0.007463157,-7.44E-05,0.006000977,4.37E-05,0.006665251,0.000599723,0.007504287,0.000176849,0.003870233,0.000642413,0.005844626,1.17E-05,0.006833121,0.000355155,0.006753719,0.000249465,0.007222137,0.000108691,0.007504287,0.000214817
0.007513157,-7.41E-05,0.006050977,4.26E-05,0.006715251,0.000598109,0.007554287,0.000176815,0.003920233,0.000641533,0.005894626,1.12E-05,0.006883121,0.00035475,0.006803719,0.000248928,0.007272137,0.000103108,0.007554287,0.000215453
0.007563157,-7.40E-05,0.006100977,4.22E-05,0.006765251,0.000595113,0.007604287,0.0001757,0.003970233,0.000641877,0.005944626,1.22E-05,0.006933121,0.000353383,0.006853719,0.000247134,0.007322137,0.000105613,0.007604287,0.000214857
0.007613157,-7.36E-05,0.006150977,4.21E-05,0.006815251,0.000590314,0.007654287,0.000175629,0.004020233,0.000641447,0.005994626,1.46E-05,0.006983121,0.000351073,0.006903719,0.000245302,0.007372137,0.000103793,0.007654287,0.000213878
0.007663157,-7.48E-05,0.006200977,4.05E-05,0.006865251,0.00058713,0.007704287,0.000172379,0.004070233,0.000640691,0.006044626,1.30E-05,0.007033121,0.000348888,0.006953719,0.000243738,0.007422137,9.48E-05,0.007704287,0.000212866
0.007713157,-7.43E-05,0.006250977,3.99E-05,0.006915251,0.000585786,0.007754287,0.000172131,0.004120233,0.000640581,0.006094626,1.20E-05,0.007083121,0.000349523,0.007003719,0.000242162,0.007472137,8.99E-05,0.007754287,0.000212116
0.007763157,-7.33E-05,0.006300977,4.03E-05,0.006965251,0.000582523,0.007804287,0.000171927,0.004170233,0.000639776,0.006144626,1.18E-05,0.007133121,0.000347449,0.007053719,0.000240935,0.007522137,9.02E-05,0.007804287,0.000210151
0.007813157,-7.30E-05,0.006350977,4.07E-05,0.007015251,0.000578835,0.007854287,0.000169226,0.004220233,0.000640446,0.006194626,1.20E-05,0.007183121,0.000344781,0.007103719,0.000240296,0.007572137,0.00010131,0.007854287,0.000209955
0.007863157,-7.26E-05,0.006400977,3.97E-05,0.007065251,0.000577754,0.007904287,0.000168406,0.004270233,0.000639868,0.006244626,1.24E-05,0.007233121,0.000344218,0.007153719,0.000240244,0.007622137,0.000106454,0.007904287,0.000209622
0.007913157,-7.32E-05,0.006450977,3.97E-05,0.007115251,0.000576434,0.007954287,0.000169161,0.004320233,0.000639501,0.006294626,1.15E-05,0.007283121,0.000342795,0.007203719,0.000238939,0.007672137,0.00010397,0.007954287,0.000209412
0.007963157,-7.22E-05,0.006500977,3.98E-05,0.007165251,0.000573236,0.008004287,0.000168478,0.004370233,0.00063988,0.006344626,1.17E-05,0.007333121,0.000342196,0.007253719,0.000238185,0.007722137,9.70E-05,0.008004287,0.000209123
0.008013157,-7.24E-05,0.006550977,3.97E-05,0.007215251,0.000569322,0.008054287,0.000167796,0.004420233,0.000640456,0.006394626,1.27E-05,0.007383121,0.000340095,0.007303719,0.000237248,0.007772137,9.78E-05,0.008054287,0.000207901
0.008063157,-7.40E-05,0.006600977,3.97E-05,0.007265251,0.000565619,0.008104287,0.000167085,0.004470233,0.000638992,0.006444626,1.16E-05,0.007433121,0.000339355,0.007353719,0.000235735,0.007822137,8.92E-05,0.008104287,0.000206368
0.008113157,-7.51E-05,0.006650977,3.94E-05,0.007315251,0.00056366,0.008154287,0.000164817,0.004520233,0.000638545,0.006494626,1.18E-05,0.007483121,0.000338288,0.007403719,0.000234594,0.007872137,9.37E-05,0.008154287,0.000203544
0.008163157,-7.30E-05,0.006700977,3.96E-05,0.007365251,0.00056085,0.008204287,0.000163544,0.004570233,0.000638714,0.006544626,1.26E-05,0.007533121,0.000338197,0.007453719,0.000234811,0.007922137,9.95E-05,0.008204287,0.000202447
0.008213157,-7.33E-05,0.006750977,3.88E-05,0.007415251,0.000559837,0.008254287,0.000163501,0.004620233,0.000639011,0.006594626,1.17E-05,0.007583121,0.000335061,0.007503719,0.000232767,0.007972137,0.000100471,0.008254287,0.000202237
0.008263157,-7.43E-05,0.006800977,3.82E-05,0.007465251,0.000557636,0.008304287,0.000163526,0.004670233,0.00063694,0.006644626,1.13E-05,0.007633121,0.000333432,0.007553719,0.000231422,0.008022137,0.000107072,0.008304287,0.000202242
0.008313157,-7.40E-05,0.006850977,3.79E-05,0.007515251,0.000553733,0.008354287,0.000162728,0.004720233,0.000636921,0.006694626,1.23E-05,0.007683121,0.000332212,0.007603719,0.00022996,0.008072137,0.000106378,0.008354287,0.000201604
0.008363157,-7.48E-05,0.006900977,3.74E-05,0.007565251,0.000551555,0.008404287,0.000164262,0.004770233,0.000637418,0.006744626,1.28E-05,0.007733121,0.000332175,0.007653719,0.000229499,0.008122137,9.86E-05,0.008404287,0.000200866
0.008413157,-7.49E-05,0.006950977,3.62E-05,0.007615251,0.000548716,0.008454287,0.000163725,0.004820233,0.000636062,0.006794626,1.26E-05,0.007783121,0.000330363,0.007703719,0.000228624,0.008172137,8.42E-05,0.008454287,0.000200804
0.008463157,-7.46E-05,0.007000977,3.60E-05,0.007665251,0.000546848,0.008504287,0.000161546,0.004870233,0.000634589,0.006844626,1.25E-05,0.007833121,0.000329071,0.007753719,0.000227828,0.008222137,8.37E-05,0.008504287,0.00019967
0.008513157,-7.40E-05,0.007050977,3.49E-05,0.007715251,0.00054815,0.008554287,0.000161875,0.004920233,0.000634029,0.006894626,1.30E-05,0.007883121,0.000327365,0.007803719,0.000225567,0.008272137,8.71E-05,0.008554287,0.000200103
0.008563157,-7.37E-05,0.007100977,3.47E-05,0.007765251,0.000544304,0.008604287,0.000161942,0.004970233,0.000632495,0.006944626,1.16E-05,0.007933121,0.000326762,0.007853719,0.00022439,0.008322137,9.04E-05,0.008604287,0.00019839
0.008613157,-7.55E-05,0.007150977,3.61E-05,0.007815251,0.000540381,0.008654287,0.000160271,0.005020233,0.000632363,0.006994626,1.20E-05,0.007983121,0.000325213,0.007903719,0.000222701,0.008372137,9.11E-05,0.008654287,0.000197051
0.008663157,-7.58E-05,0.007200977,3.63E-05,0.007865251,0.000538216,0.008704287,0.000158162,0.005070233,0.000631561,0.007044626,1.04E-05,0.008033121,0.000323054,0.007953719,0.000222241,0.008422137,8.74E-05,0.008704287,0.000196533
0.008713157,-7.38E-05,0.007250977,3.60E-05,0.007915251,0.000535728,0.008754287,0.000156827,0.005120233,0.000631122,0.007094626,1.04E-05,0.008083121,0.000322744,0.008003719,0.000220928,0.008472137,9.14E-05,0.008754287,0.000195139
0.008763157,-7.31E-05,0.007300977,3.52E-05,0.007965251,0.000533268,0.008804287,0.000156431,0.005170233,0.000630918,0.007144626,1.12E-05,0.008133121,0.000321841,0.008053719,0.000220985,0.008522137,9.30E-05,0.008804287,0.000193829
0.008813157,-7.26E-05,0.007350977,3.50E-05,0.008015251,0.000530679,0.008854287,0.000154789,0.005220233,0.000629589,0.007194626,1.08E-05,0.008183121,0.000320586,0.008103719,0.000219074,0.008572137,0.000101412,0.008854287,0.000193498
0.008863157,-7.23E-05,0.007400977,3.47E-05,0.008065251,0.000527996,0.008904287,0.000154027,0.005270233,0.000628051,0.007244626,1.26E-05,0.008233121,0.000319075,0.008153719,0.000217051,0.008622137,9.04E-05,0.008904287,0.000192684
0.008913157,-7.33E-05,0.007450977,3.42E-05,0.008115251,0.000526595,0.008954287,0.00015426,0.005320233,0.000627036,0.007294626,1.28E-05,0.008283121,0.000319396,0.008203719,0.000216495,0.008672137,8.88E-05,0.008954287,0.000191589
0.008963157,-7.34E-05,0.007500977,3.34E-05,0.008165251,0.000522603,0.009004287,0.000154417,0.005370233,0.000626985,0.007344626,1.24E-05,0.008333121,0.000319173,0.008253719,0.000216512,0.008722137,9.20E-05,0.009004287,0.0001928
0.009013157,-7.23E-05,0.007550977,3.35E-05,0.008215251,0.000519391,0.009054287,0.000154683,0.005420233,0.00062799,0.007394626,1.27E-05,0.008383121,0.000319147,0.008303719,0.000217661,0.008772137,8.99E-05,0.009054287,0.00019242
0.009063157,-7.35E-05,0.007600977,3.29E-05,0.008265251,0.000518034,0.009104287,0.000153042,0.005470233,0.000625118,0.007444626,1.19E-05,0.008433121,0.000318814,0.008353719,0.000215253,0.008822137,9.02E-05,0.009104287,0.000191297
0.009113157,-7.27E-05,0.007650977,3.37E-05,0.008315251,0.000513792,0.009154287,0.00015218,0.005520233,0.000623589,0.007494626,1.02E-05,0.008483121,0.000317126,0.008403719,0.000214308,0.008872137,9.19E-05,0.009154287,0.000189532
0.009163157,-7.24E-05,0.007700977,3.36E-05,0.008365251,0.000511788,0.009204287,0.000152295,0.005570233,0.000622818,0.007544626,1.01E-05,0.008533121,0.00031523,0.008453719,0.000214359,0.008922137,8.94E-05,0.009204287,0.000188479
0.009213157,-7.14E-05,0.007750977,3.32E-05,0.008415251,0.000510394,0.009254287,0.000151011,0.005620233,0.000622613,0.007594626,1.00E-05,0.008583121,0.000313967,0.008503719,0.000213502,0.008972137,8.59E-05,0.009254287,0.000187889
0.009263157,-6.94E-05,0.007800977,3.30E-05,0.008465251,0.000508994,0.009304287,0.000149401,0.005670233,0.000622213,0.007644626,1.05E-05,0.008633121,0.000311994,0.008553719,0.00021266,0.009022137,9.87E-05,0.009304287,0.000186751
0.009313157,-6.97E-05,0.007850977,3.29E-05,0.008515251,0.000503358,0.009354287,0.000148934,0.005720233,0.000619517,0.007694626,1.23E-05,0.008683121,0.00030949,0.008603719,0.00021117,0.009072137,9.92E-05,0.009354287,0.000186375
0.009363157,-7.13E-05,0.007900977,3.31E-05,0.008565251,0.000503086,0.009404287,0.000148468,0.005770233,0.000618635,0.007744626,1.05E-05,0.008733121,0.000306659,0.008653719,0.000209767,0.009122137,9.93E-05,0.009404287,0.000186114
0.009413157,-7.07E-05,0.007950977,3.27E-05,0.008615251,0.000501333,0.009454287,0.00014929,0.005820233,0.000618514,0.007794626,1.08E-05,0.008783121,0.000303984,0.008703719,0.000209381,0.009172137,9.29E-05,0.009454287,0.000184246
0.009463157,-7.18E-05,0.008000977,3.17E-05,0.008665251,0.000497518,0.009504287,0.000148997,0.005870233,0.00061726,0.007844626,1.14E-05,0.008833121,0.000304678,0.008753719,0.000207993,0.009222137,8.88E-05,0.009504287,0.000184485
0.009513157,-7.23E-05,0.008050977,3.08E-05,0.008715251,0.000495528,0.009554287,0.000148071,0.005920233,0.000617096,0.007894626,1.04E-05,0.008883121,0.000303533,0.008803719,0.000206975,0.009272137,8.53E-05,0.009554287,0.000184337
0.009563157,-7.13E-05,0.008100977,3.06E-05,0.008765251,0.000490666,0.009604287,0.000147107,0.005970233,0.000616304,0.007944626,1.15E-05,0.008933121,0.000301251,0.008853719,0.000206118,0.009322137,8.26E-05,0.009604287,0.000183758
0.009613157,-7.09E-05,0.008150977,3.05E-05,0.008815251,0.000486968,0.009654287,0.000147447,0.006020233,0.000613194,0.007994626,1.18E-05,0.008983121,0.000300549,0.008903719,0.000206624,0.009372137,8.97E-05,0.009654287,0.00018333
0.009663157,-6.84E-05,0.008200977,3.01E-05,0.008865251,0.000485311,0.009704287,0.000146685,0.006070233,0.000610844,0.008044626,1.26E-05,0.009033121,0.000300212,0.008953719,0.000206143,0.009422137,9.06E-05,0.009704287,0.000182158
0.009713157,-6.78E-05,0.008250977,3.00E-05,0.008915251,0.00048407,0.009754287,0.000144767,0.006120233,0.000611431,0.008094626,1.30E-05,0.009083121,0.000299416,0.009003719,0.000204777,0.009472137,8.29E-05,0.009754287,0.000180523
0.009763157,-6.72E-05,0.008300977,3.01E-05,0.008965251,0.000482158,0.009804287,0.00014434,0.006170233,0.000609657,0.008144626,1.14E-05,0.009133121,0.000297305,0.009053719,0.000204979,0.009522137,9.15E-05,0.009804287,0.000180609
0.009813157,-6.69E-05,0.008350977,3.06E-05,0.009015251,0.000479599,0.009854287,0.000144708,0.006220233,0.000608745,0.008194626,1.12E-05,0.009183121,0.000295565,0.009103719,0.000202828,0.009572137,9.75E-05,0.009854287,0.00018094
0.009863157,-6.55E-05,0.008400977,3.09E-05,0.009065251,0.000478361,0.009904287,0.000147131,0.006270233,0.000607635,0.008244626,1.12E-05,0.009233121,0.000297321,0.009153719,0.000202371,0.009622137,0.000100655,0.009904287,0.000181038
0.009913157,-6.25E-05,0.008450977,3.05E-05,0.009115251,0.000475363,0.009954287,0.000146347,0.006320233,0.000605065,0.008294626,1.10E-05,0.009283121,0.000295095,0.009203719,0.000201984,0.009672137,0.000101048,0.009954287,0.000179639
0.009963157,-6.26E-05,0.008500977,2.92E-05,0.009165251,0.000472281,0.010004287,0.000146691,0.006370233,0.000604152,0.008344626,1.10E-05,0.009333121,0.000292243,0.009253719,0.000200595,0.009722137,9.79E-05,0.010004287,0.000178338
0.010013157,-6.15E-05,0.008550977,2.85E-05,0.009215251,0.000469584,0.010054287,0.00014567,0.006420233,0.000602049,0.008394626,1.03E-05,0.009383121,0.00029034,0.009303719,0.000200178,0.009772137,8.83E-05,0.010054287,0.000177544
0.010063157,-6.11E-05,0.008600977,2.89E-05,0.009265251,0.000469147,0.010104287,0.000146263,0.006470233,0.000602199,0.008444626,1.03E-05,0.009433121,0.000288683,0.009353719,0.000198592,0.009822137,9.34E-05,0.010104287,0.000177578
0.010113157,-5.98E-05,0.008650977,2.87E-05,0.009315251,0.000464684,0.010154287,0.000145483,0.006520233,0.000601601,0.008494626,1.10E-05,0.009483121,0.000287379,0.009403719,0.00019695,0.009872137,0.000103648,0.010154287,0.000177409
0.010163157,-5.81E-05,0.008700977,2.92E-05,0.009365251,0.000462066,0.010204287,0.000142755,0.006570233,0.00060044,0.008544626,1.08E-05,0.009533121,0.000285809,0.009453719,0.00019574,0.009922137,0.000110977,0.010204287,0.000177162
0.010213157,-5.60E-05,0.008750977,2.91E-05,0.009415251,0.000462146,0.010254287,0.000140659,0.006620233,0.000598977,0.008594626,1.25E-05,0.009583121,0.000285091,0.009503719,0.000195291,0.009972137,0.000103618,0.010254287,0.000175946
0.010263157,-5.50E-05,0.008800977,2.81E-05,0.009465251,0.000460001,0.010304287,0.000139115,0.006670233,0.000598744,0.008644626,1.30E-05,0.009633121,0.000284356,0.009553719,0.000195239,0.010022137,9.77E-05,0.010304287,0.00017472
0.010313157,-5.44E-05,0.008850977,2.78E-05,0.009515251,0.000455605,0.010354287,0.00014081,0.006720233,0.000596487,0.008694626,1.20E-05,0.009683121,0.000282815,0.009603719,0.000195011,0.010072137,9.48E-05,0.010354287,0.000174431
0.010363157,-5.43E-05,0.008900977,2.94E-05,0.009565251,0.000453514,0.010404287,0.000143001,0.006770233,0.000595424,0.008744626,1.27E-05,0.009733121,0.000282613,0.009653719,0.000193658,0.010122137,0.000100475,0.010404287,0.000173557
0.010413157,-5.37E-05,0.008950977,2.97E-05,0.009615251,0.000450356,0.010454287,0.000141401,0.006820233,0.000592548,0.008794626,1.18E-05,0.009783121,0.000282786,0.009703719,0.000192766,0.010172137,0.00010062,0.010454287,0.000172033
0.010463157,-5.40E-05,0.009000977,2.97E-05,0.009665251,0.000446642,0.010504287,0.000140113,0.006870233,0.000591616,0.008844626,1.14E-05,0.009833121,0.000282287,0.009753719,0.000191552,0.010222137,0.000104394,0.010504287,0.0001712
